ADM1,Constituency
Nairobi,sikongo
Nairobi,solwezi
Nairobi,vubwi
North-Eastern,Botha-Bothe
North-Eastern,Butha-Buthe
North-Eastern,Hlotse
North-Eastern,Khubela
North-Eastern,Koro-Koro
North-Eastern,Likhoele
North-Eastern,Lithabaneng
North-Eastern,Lithoteng
North-Eastern,Motete
North-Eastern,No Tsatsane
North-Eastern,Qhalasi
North-Eastern,Rothe
North-Eastern,Senqu
North-Eastern,Seqonoka
North-Eastern,Thaba-Tseka
North-Eastern,Thaba-Tsoeu
North-Eastern,Thuba Kubu
North-Eastern,Thupa-Kubu
North-Eastern,Tsime
North-Eastern,Tsoelike
North-Eastern,bahati
North-Eastern,bangweulu north
North-Eastern,chama north
North-Eastern,chembe
North-Eastern,chinsali north
North-Eastern,gwembe north
North-Eastern,gwembe south
North-Eastern,itezhi-tezhi
North-Eastern,kapoche
North-Eastern,kasama north
North-Eastern,katete north
North-Eastern,katete south
North-Eastern,kitwe north
North-Eastern,lusaka rural north
North-Eastern,mbala north
North-Eastern,mbala south
North-Eastern,mkushi north
North-Eastern,mkushi south
North-Eastern,mongu
North-Eastern,mununshi
North-Eastern,nchelenge
North-Eastern,ndola north
North-Eastern,pemba
North-Eastern,petauke south
North-Eastern,sinjembela
Nyanza,Khafung
Nyanza,Kolonyama
Nyanza,Maama
Nyanza,Maletsunyane
Nyanza,Malingoaneng
Nyanza,Mantsonyane
Nyanza,Moyeni
Nyanza,Nokong
Nyanza,Nqechane
Nyanza,Pulane
Nyanza,Senqunyane
Nyanza,Taung
Nyanza,Thabana Morena
Nyanza,Thabana-Morena
Nyanza,bangweulu
Nyanza,bwanamkubwa
Nyanza,chadiza
Nyanza,chilanga
Nyanza,dundumwezi
Nyanza,kalabo
Nyanza,kamfinsa
Nyanza,kankoyo
Nyanza,kantanshi
Nyanza,kanyama
Nyanza,kawambwa
Nyanza,luampa
Nyanza,luanshya
Nyanza,luapula
Nyanza,lufwanyama
Nyanza,lukanga
Nyanza,lundazi
Nyanza,malambo
Nyanza,mandevu
Nyanza,mangango
Nyanza,mankoya
Nyanza,mansa
Nyanza,mapatizya
Nyanza,mazabuka
Nyanza,mbabala
Nyanza,mbala
Nyanza,milanzi
Nyanza,mkaika
Nyanza,monze
Nyanza,mpulungu
Nyanza,msanzala
Nyanza,mwandi
Nyanza,nakonde
Nyanza,nalikwanda
Nyanza,namwala
Nyanza,nangoma
Nyanza,nchanga
Nyanza,nkana
Nyanza,nyimba
Nyanza,samfya
Nyanza,senanga
Nyanza,senanga west
Nyanza,shiwang’andu
Nyanza,siavonga
Nyanza,sinazongwe
Nyanza,sinda
Nyanza,zimba
Rift Valley,Hololo
Rift Valley,Likhetlane
Rift Valley,Matelile
Rift Valley,Qalabane
Rift Valley,kabwe
Rift Valley,kafue
Rift Valley,kalulushi
Rift Valley,liuwa
Rift Valley,lukulu
Rift Valley,lumezi
Rift Valley,lunte
Rift Valley,malole
Rift Valley,rufunsa
Western,Qeme
Western,balovale west
Western,bweengwa
Western,chimwemwe
Western,chipata west
Western,gwembe
Western,kabompo west
Western,kabwe south
Western,kasama west
Western,kitwe west
Western,lukulu west
Western,lusaka rural west
Western,mfuwe
Western,monze west
Western,mpongwe
Western,mufumbwe
Western,mumbwa west
Western,mwembezhi
Western,mwense
Western,mweru
Western,mwinilunga west
Western,ndola rural west
Western,petauke west
Western,solwezi west
Western,wusakile
Western,zambezi west
