ADM1,Constituency
Fejér,fejÉr-7
Gyor-Moson-Sopron,gyor 1
Gyor-Moson-Sopron,gyor 2
Gyor-Moson-Sopron,gyor 3
Gyor-Moson-Sopron,gyor-moson-sopron
Gyor-Moson-Sopron,gyor-moson-sopron-1
Gyor-Moson-Sopron,gyor-moson-sopron-2
Gyor-Moson-Sopron,gyor-moson-sopron-3
Gyor-Moson-Sopron,gyor-moson-sopron-4
Gyor-Moson-Sopron,gyor-moson-sopron-5
Gyor-Moson-Sopron,gyor-moson-sopron-6
Gyor-Moson-Sopron,gyor-moson-sopron-7
Gyor-Moson-Sopron,monor
Gyor-Moson-Sopron,orosháza
Gyôr,gyula
Gyôr,gyöngyös
Gyôr,nyírbátor
Hajdú-Bihar,hajdu-bihar
Hajdú-Bihar,hajdÚ-bihar
Hajdú-Bihar,hajdÚ-bihar-1
Hajdú-Bihar,hajdÚ-bihar-2
Hajdú-Bihar,hajdÚ-bihar-3
Hajdú-Bihar,hajdÚ-bihar-4
Hajdú-Bihar,hajdÚ-bihar-5
Hajdú-Bihar,hajdÚ-bihar-6
Hajdú-Bihar,hajdÚ-bihar-7
Hajdú-Bihar,hajdÚ-bihar-8
Hajdú-Bihar,hajdÚ-bihar-9
Hajdú-Bihar,hajdúhadház
Heves,heves
Heves,heves-1
Heves,heves-2
Heves,heves-3
Heves,heves-4
Heves,heves-5
Heves,heves-6
Heves,ráckeve
Hódmezôvásárhely,hódmezovásárhely
Jász-Nagykun-Szolnok,jasz-nagykun-szolnok
Jász-Nagykun-Szolnok,jÁsz-nagykun-szolnok
Jász-Nagykun-Szolnok,jÁsz-nagykun-szolnok-1
Jász-Nagykun-Szolnok,jÁsz-nagykun-szolnok-2
Jász-Nagykun-Szolnok,jÁsz-nagykun-szolnok-3
Jász-Nagykun-Szolnok,jÁsz-nagykun-szolnok-4
Jász-Nagykun-Szolnok,jÁsz-nagykun-szolnok-5
Jász-Nagykun-Szolnok,jÁsz-nagykun-szolnok-6
Jász-Nagykun-Szolnok,jÁsz-nagykun-szolnok-7
Jász-Nagykun-Szolnok,jÁsz-nagykun-szolnok-8
Jász-Nagykun-Szolnok,jászberény
Jász-Nagykun-Szolnok,nagykálló
Kaposvár,dombóvár
Kaposvár,kaposvár 1
Kaposvár,kaposvár 2
Kaposvár,kapuvár
Kecskemét,encs
Kecskemét,kecskemét 1
Kecskemét,kecskemét 2
Komárom-Esztergom,esztergom
Komárom-Esztergom,komarom-esztergom
Komárom-Esztergom,komló
Komárom-Esztergom,komÁrom-esztergom
Komárom-Esztergom,komÁrom-esztergom-1
Komárom-Esztergom,komÁrom-esztergom-2
Komárom-Esztergom,komÁrom-esztergom-3
Komárom-Esztergom,komÁrom-esztergom-4
Komárom-Esztergom,komÁrom-esztergom-5
Komárom-Esztergom,komárom
Komárom-Esztergom,mezotúr
Komárom-Esztergom,mór
Komárom-Esztergom,szeghalom
Miskolc,kiskorös
Miskolc,miskolc 1
Miskolc,miskolc 2
Miskolc,miskolc 3
Miskolc,miskolc 4
Nagykanizsa,nagyatád
Nagykanizsa,nagykanizsa
Nagykanizsa,nagykorös
Nagykanizsa,nagykáta
Nyíregyháza,kiskunfélegyháza
Nyíregyháza,nyíregyháza 1
Nyíregyháza,nyíregyháza 2
Nógrád,nograd
Nógrád,nÓgrÁd
Nógrád,nÓgrÁd-1
Nógrád,nÓgrÁd-2
Nógrád,nÓgrÁd-3
Nógrád,nÓgrÁd-4
Pest,lenti
Pest,pest
Pest,pest-1
Pest,pest-10
Pest,pest-11
Pest,pest-12
Pest,pest-13
Pest,pest-14
Pest,pest-15
Pest,pest-16
Pest,pest-2
Pest,pest-3
Pest,pest-4
Pest,pest-5
Pest,pest-6
Pest,pest-7
Pest,pest-8
Pest,pest-9
Pest,pásztó
Pécs,kalocsa
Pécs,mohács
Pécs,pécs 1
Pécs,pécs 2
Pécs,pécs 3
Pécs,püspökladány
Pécs,szerencs
Pécs,szécsény
Salgótarján,salgótarján
Somogy,mosonmagyaróvár
Somogy,somogy
Somogy,somogy-1
Somogy,somogy-2
Somogy,somogy-3
Somogy,somogy-4
Somogy,somogy-5
Somogy,somogy-6
Sopron,csorna
Sopron,sopron
Szabolcs-Szatmár-Bereg,füzesabony
Szabolcs-Szatmár-Bereg,jászapáti
Szabolcs-Szatmár-Bereg,szabolcs-szatmar-bereg
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-1
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-10
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-2
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-3
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-4
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-5
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-6
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-7
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-8
Szabolcs-Szatmár-Bereg,szabolcs-szatmÁr-bereg-9
Szabolcs-Szatmár-Bereg,szob
Szeged,cegléd
Szeged,koszeg
Szeged,szeged 1
Szeged,szeged 2
Szeged,szeged 3
Szeged,szentendre
Szeged,szentes
Szeged,szigetvár
Szekszárd,aszód
Szekszárd,szekszárd
Szolnok,siófok
Szolnok,szolnok 1
Szolnok,szolnok 2
Szombathely,keszthely
Szombathely,makó
Szombathely,szombathely 1
Szombathely,szombathely 2
Székesfehérvár,székesfehérvár 1
Székesfehérvár,székesfehérvár 2
Székesfehérvár,sárvár
Tatabánya,tata
Tatabánya,tatabánya
Tolna,kunszentmárton
Tolna,tapolca
Tolna,tolna
Tolna,tolna-1
Tolna,tolna-2
Tolna,tolna-3
Tolna,tolna-4
Tolna,tolna-5
Vas,hatvan
Vas,mezokovácsháza
Vas,mezokövesd
Vas,paks
Vas,pilisvörösvár
Vas,pápa
Vas,pétervására
Vas,sajószentpéter
Vas,szarvas
Vas,tamási
Vas,tiszavasvári
Vas,vas
Vas,vas-1
Vas,vas-2
Vas,vas-3
Vas,vas-4
Vas,vas-5
Vas,vác
Vas,vásárosnamény
Veszprém,veszprem
Veszprém,veszprÉm
Veszprém,veszprÉm-1
Veszprém,veszprÉm-2
Veszprém,veszprÉm-3
Veszprém,veszprÉm-4
Veszprém,veszprÉm-5
Veszprém,veszprÉm-6
Veszprém,veszprÉm-7
Veszprém,veszprém 1
Veszprém,veszprém 2
Zala,ajka
Zala,balassagyarmat
Zala,balatonboglár
Zala,balatonfüred
Zala,balmazújváros
Zala,berettyóújfalu
Zala,kiskunhalas
Zala,marcali
Zala,mátészalka
Zala,sátoraljaújhely
Zala,várpalota
Zala,zala
Zala,zala-1
Zala,zala-2
Zala,zala-3
Zala,zala-4
Zala,zala-5
Zala,zalaszentgrót
Zalaegerszeg,zalaegerszeg
Érd,gárdony
Érd,gödöllo
Érd,kisvárda
Érd,körmend
Érd,sárbogárd
Érd,Érd
Érd,Ózd
