Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
Botswana;721979;10;;ayawaso central;1;botswana democratic party;;3800;0.677361845970154
Botswana;721979;10;;bawku central;1;botswana democratic party;;3653;0.801272213459015
Botswana;721979;10;;amenfi central;1;botswana national front;;1810;0.322638154029846
Botswana;721979;10;;pru;1;botswana democratic party;;5502;0.990994215011597
Botswana;721979;10;;tolon;1;botswana national front;;156;0.0293508935719728
Botswana;721979;10;;lambussie;1;botswana peoples party;;112;0.0360941030085087
Botswana;721979;10;;ahanta west;1;botswana independence party;;214;0.0360390692949295
Botswana;721979;10;;shama;1;botswana peoples party;;1646;0.468545407056808
Botswana;721979;10;;jirapa;1;botswana democratic party;;2175;0.310448199510574
Botswana;721979;10;;fomena;1;botswana democratic party;;2209;0.652777791023254
Botswana;721979;10;;akim swedru;1;botswana national front;;119;0.0222763009369373
Botswana;721979;10;;cape coast;1;botswana peoples party;;467;0.0797200426459312
Botswana;721979;10;;avenor;1;botswana democratic party;;3242;0.693772733211517
Botswana;721979;10;;wa central;1;botswana national front;;1371;0.321679949760437
Botswana;721979;10;;wa west;1;botswana democratic party;;2891;0.678320050239563
Botswana;721979;10;;sawla-kalba;1;botswana democratic party;;2094;0.812888205051422
Botswana;721979;10;;ayawaso west-wuogon;1;botswana democratic party;;5223;0.977723717689514
Botswana;721979;10;;walewale;1;botswana democratic party;;5159;0.970649123191833
Botswana;721979;10;;nadowli east;1;botswana democratic party;;2863;0.922655522823334
Botswana;721979;10;;aowin;1;botswana democratic party;;2992;0.850000023841858
Botswana;721979;10;;akim abuakwa north;1;botswana democratic party;;;
Botswana;721979;10;;biakoye;1;botswana national front;;2130;0.529455602169037
Botswana;721979;10;;dormaa east;1;botswana peoples party;;907;0.216003805398941
Botswana;721979;10;;nkawkaw;1;botswana independence party;;1628;0.424179255962372
Botswana;721979;10;;techiman south;1;botswana peoples party;;138;0.0212930105626583
Botswana;721979;10;;anlo;1;botswana national front;;906;0.198727786540985
Botswana;721979;10;;hemang lower denkyira;1;botswana peoples party;;1175;0.347222208976746
Botswana;721979;10;;bole bamboi;1;botswana national front;;128;0.04125040397048
Botswana;721979;10;;okaikwei south;1;botswana democratic party;;4269;0.969786465167999
Botswana;721979;10;;dade kotopon;1;botswana democratic party;;1304;0.80993789434433
Botswana;721979;10;;nkwanta south;1;botswana peoples party;;2653;0.513649582862854
Botswana;721979;10;;ayensuono;1;botswana independence party;;163;0.0321372225880623
Botswana;721979;10;;south dayi;1;botswana democratic party;;5724;0.963960945606232
Botswana;721979;10;;asante akim north;1;botswana peoples party;;133;0.030213538557291
Botswana;721979;10;;assin south;1;botswana democratic party;;4909;0.967862784862518
Botswana;721979;10;;wa central;1;botswana national front;;727;0.209994226694107
Botswana;721979;10;;sunyani east;1;independents;;270;0.0397058837115765
Botswana;721979;10;;new juaben north;1;botswana democratic party;;5068;0.865141689777374
Botswana;721979;10;;nhyiaeso;1;botswana national front;;50;0.0090057635679841
Botswana;721979;10;;tema east;1;botswana democratic party;;4352;0.671501338481903
Botswana;721979;10;;atiwa;1;botswana national front;;4831;0.689551830291748
Botswana;721979;10;;pru;1;botswana democratic party;;5465;0.915103793144226
Botswana;721979;10;;mpohor wassa;1;botswana democratic party;;1893;0.470544368028641
Botswana;721979;10;;ayawaso central;1;botswana democratic party;;2585;0.907654523849487
Botswana;721979;10;;tolon;1;botswana democratic party;;2210;0.575820744037628
Botswana;721979;10;;abura-asebu-kwamankese;1;botswana national front;;323;0.0551382713019848
Botswana;721979;10;;karaga;1;botswana peoples party;;482;0.187111794948578
Botswana;721979;10;;navrongo central;1;botswana peoples party;;998;0.378891408443451
Botswana;721979;10;;offinso south;1;botswana independence party;;2431;0.357499986886978
Botswana;721979;10;;abirem;1;botswana national front;;507;0.0848961845040321
Botswana;721984;9;;atwima kwanwoma;1;botswana national front;;3629;0.560203790664673
Botswana;721984;9;;ejisu-juaben;1;botswana national front;;288;0.0510095655918121
Botswana;721984;9;;south tongu;1;botswana democratic party;;6258;0.841468334197998
Botswana;721984;9;;shama;1;independents;;26;0.00349603337235749
Botswana;721984;9;;asante akim south;1;botswana democratic party;;2928;0.562536001205444
Botswana;721984;9;;asokwa;1;botswana national front;;1329;0.141896218061447
Botswana;721984;9;;nabdam;1;botswana democratic party;;3699;0.861033499240875
Botswana;721984;9;;salaga;1;botswana peoples party;;3799;0.477801531553268
Botswana;721984;9;;atwima kwanwoma;1;botswana democratic party;;5358;0.94899046421051
Botswana;721984;9;;upper denkyira west;1;botswana national front;;3659;0.338827669620514
Botswana;721984;9;;kade;1;botswana national front;;1133;0.15234637260437
Botswana;721984;9;;wa east;1;botswana democratic party;;2875;0.492631942033768
Botswana;721984;9;;bawku central;1;botswana peoples party;;157;0.0167627595365047
Botswana;721984;9;;new edubiase;1;botswana democratic party;;4613;0.452876508235931
Botswana;721984;9;;oforikrom;1;botswana national front;;413;0.078967496752739
Botswana;721984;9;;ablekuma south;1;botswana peoples party;;377;0.0477759465575218
Botswana;721984;9;;wenchi;1;botswana peoples party;;4483;0.440113872289658
Botswana;721984;9;;asuogyaman;1;botswana democratic party;;3447;0.602517068386078
Botswana;721984;9;;hohoe north;1;independents;;280;0.0291545186191797
Botswana;721984;9;;south dayi;1;botswana national front;;372;0.0442593693733215
Botswana;721984;9;;nalerigu-gambaga;1;botswana national front;;597;0.138966485857964
Botswana;721984;9;;aburi-nsawam;1;botswana peoples party;;324;0.0976197645068169
Botswana;721984;9;;buem;1;botswana national front;;2672;0.360253483057022
Botswana;721984;9;;afram plains south;1;botswana national front;;4523;0.470949590206146
Botswana;721984;9;;trobu-amasaman;1;botswana national front;;1296;0.24899135529995
Botswana;721984;9;;mpraeso;1;botswana democratic party;;5522;0.589579343795776
Botswana;721984;9;;bimbilla;1;botswana national front;;606;0.0749907195568085
Botswana;721984;9;;afigya sekyere east;1;botswana national front;;2100;0.262828528881073
Botswana;721984;9;;builsa south;1;botswana democratic party;;4337;0.861028373241425
Botswana;721984;9;;bunkpurugu-yunyoo;1;botswana democratic party;;3744;0.470884174108505
Botswana;721984;9;;aburi-nsawam;1;botswana peoples party;;863;0.194150730967522
Botswana;721984;9;;asikuma-odoben-brakwa;1;botswana national front;;2719;0.390885561704636
Botswana;721984;9;;berekum;1;botswana democratic party;;4630;0.969633519649506
Botswana;721984;9;;ofoase-ayirebi;1;botswana peoples party;;1602;0.308076918125153
Botswana;721984;9;;akropong;1;botswana democratic party;;7475;0.925009310245514
Botswana;721984;9;;sewfi akontombra;1;independents;;502;0.151250377297401
Botswana;721984;9;;bole bamboi;1;botswana democratic party;;6998;0.648022949695587
Botswana;721984;9;;bolgatanga;1;botswana democratic party;;3198;0.427482962608337
Botswana;721984;9;;tain;1;botswana national front;;5380;0.589459836483002
Botswana;721984;9;;asutifi north;1;botswana peoples party;;142;0.0131493657827377
Botswana;721984;9;;krowor;1;botswana democratic party;;6227;0.821287274360657
Botswana;721984;9;;bosome-freho;1;botswana progressive union;;20;0.00268925633281469
Botswana;721984;9;;bolgatanga;1;botswana national front;;391;0.0451814197003841
Botswana;721984;9;;sissala west;1;botswana democratic party;;8033;0.955740630626678
Botswana;721984;9;;weija;1;botswana independence party;;2274;0.397482961416245
Botswana;721984;9;;savelugu;1;botswana independence party;;508;0.0774980932474136
Botswana;721984;9;;jaman south;1;botswana democratic party;;4645;0.483652651309967
Botswana;721984;9;;gomoa east;1;botswana democratic party;;3193;0.614038467407227
Botswana;721984;9;;nadowli west;1;botswana national front;;995;0.0976830944418907
Botswana;721984;9;;gomoa east;1;botswana democratic party;;5188;0.746260046958923
Botswana;721984;9;;ledzokuku;1;botswana democratic party;;2848;0.640719890594482
Botswana;721984;9;;asante akim south;1;botswana national front;;700;0.138971611857414
Botswana;721984;9;;ho west;1;botswana democratic party;;;
Botswana;721984;9;;domeabra-obom;1;botswana peoples party;;1764;0.253739923238754
Botswana;721984;9;;suame;1;botswana democratic party;;8263;0.954818606376648
Botswana;721984;9;;jaman north;1;botswana national front;;2423;0.307058662176132
Botswana;721984;9;;amenfi central;1;botswana independence party;;2358;0.251761704683304
Botswana;721984;9;;sissala west;1;botswana national front;;734;0.154331371188164
Botswana;721984;9;;ho west;1;botswana progressive union;;405;0.0778846144676208
Botswana;721984;9;;nabdam;1;botswana democratic party;;4817;0.9210324883461
Botswana;721984;9;;tain;1;botswana democratic party;;4745;0.6397465467453
Botswana;721984;9;;kwadaso;1;botswana democratic party;;5542;0.930021822452545
Botswana;721984;9;;kintampo north;1;botswana national front;;145;0.0303664915263653
Botswana;721984;9;;zabzugu-tatale;1;botswana national front;;408;0.0513143017888069
Botswana;721984;9;;domeabra-obom;1;botswana democratic party;;6047;0.922501921653748
Botswana;721984;9;;assin south;1;botswana peoples party;;731;0.140441879630089
Botswana;721984;9;;akropong;1;botswana peoples party;;118;0.0182154979556799
Botswana;721984;9;;lambussie;1;botswana democratic party;;5091;0.645165383815765
Botswana;721984;9;;bawku central;1;botswana national front;;1355;0.178712740540504
Botswana;721984;9;;effiduase-asokore;1;botswana peoples party;;445;0.076250858604908
Botswana;721984;9;;weija;1;botswana peoples party;;156;0.0162432324141264
Botswana;721984;9;;bosomtwe;1;botswana progressive union;;2516;0.431117206811905
Botswana;721984;9;;shai-osudoku;1;botswana progressive union;;95;0.00932652689516544
Botswana;721984;9;;adenta;1;botswana national front;;734;0.165129363536835
Botswana;721984;9;;ketu north;1;botswana democratic party;;4170;0.562070369720459
Botswana;721984;9;;yilo krobo;1;botswana democratic party;;2493;0.751129865646362
Botswana;721984;9;;ketu south;1;botswana democratic party;;2731;0.421580731868744
Botswana;721984;9;;asante akim north;1;botswana national front;;417;0.0699781849980354
Botswana;721984;9;;central tongu;1;botswana democratic party;;2089;0.300316274166107
Botswana;721984;9;;tamale south;1;botswana national front;;3249;0.437929630279541
Botswana;721984;9;;lawra;1;botswana democratic party;;5890;0.737171471118927
Botswana;721984;9;;akim oda;1;botswana democratic party;;4022;0.845668613910675
Botswana;721984;9;;asawase;1;botswana independence party;;2148;0.308798164129257
Botswana;721984;9;;buem;1;botswana national front;;4283;0.572517037391663
Botswana;721984;9;;ayawaso west-wuogon;1;independents;;250;0.0480307415127754
Botswana;721984;9;;cape coast;1;botswana democratic party;;3747;0.410540163516998
Botswana;721999;10;;nanton;1;botswana congress party;6,38E+11;1523;0.206200927495956
Botswana;721999;10;;navrongo central;1;botswana national front;8,56E+11;2848;0.364567339420319
Botswana;721999;10;;upper west akim;1;botswana democratic party;9,36E+11;4187;0.639529526233673
Botswana;721999;10;;akim swedru;1;botswana national front;3,18E+11;531;0.0910181701183319
Botswana;721999;10;;bolgatanga;1;independents;3,52E+11;95;0.00936791207641363
Botswana;721999;10;;chiana-paga;1;botswana democratic party;9,08E+11;5465;0.519733726978302
Botswana;721999;10;;odotobri;1;botswana alliance movement;8,71E+11;55;0.00898692850023508
Botswana;721999;10;;lambussie;1;botswana national front;7,80E+11;910;0.0848405733704567
Botswana;721999;10;;bia;1;botswana democratic party;3,42E+11;2517;0.383981704711914
Botswana;721999;10;;evalue gwira;1;botswana congress party;8,56E+11;920;0.117767535150051
Botswana;721999;10;;sunyani west;1;botswana national front;9,08E+11;4926;0.468473613262177
Botswana;721999;10;;talensi;1;botswana national front;7,39E+11;3177;0.356525629758835
Botswana;721999;10;;sawla-kalba;1;botswana democratic party;2,65E+11;6392;0.920241892337799
Botswana;721999;10;;dade kotopon;1;botswana democratic party;4,01E+11;5127;0.617859721183777
Botswana;721999;10;;asawase;1;botswana democratic party;7,39E+11;4587;0.514757037162781
Botswana;721999;10;;essikado-ketan;1;botswana national front;;4602;0.47713840007782
Botswana;721999;10;;ablekuma north;1;botswana congress party;7,39E+11;1147;0.128717318177223
Botswana;721999;10;;akropong;1;botswana national front;3,62E+11;4673;0.437260210514069
Botswana;721999;10;;upper west akim;1;botswana national front;3,42E+11;3742;0.57086193561554
Botswana;721999;10;;gusheigu;1;botswana national front;1,81E+11;2434;0.303377777338028
Botswana;721999;10;;krachi west;1;botswana congress party;9,36E+11;708;0.108141131699085
Botswana;721999;10;;bosome-freho;1;botswana democratic party;4,40E+11;3771;0.451941519975662
Botswana;721999;10;;awutu-senya;1;botswana national front;2,25E+11;401;0.065044604241848
Botswana;721999;10;;kpone-katamanso;1;botswana national front;7,61E+11;3976;0.509612917900085
Botswana;721999;10;;ajumako-enyan-essiam;1;botswana national front;9,95E+11;966;0.124613001942635
Botswana;721999;10;;asante akim north;1;botswana national front;8,64E+11;3616;0.36669710278511
Botswana;721999;10;;aburi-nsawam;1;botswana alliance movement;3,42E+11;30;0.00457665883004665
Botswana;721999;10;;agona east;1;mels movement of botswana;94967842102;13;0.00215552980080247
Botswana;721999;10;;kpandai;1;botswana congress party;1,77E+11;4295;0.308615356683731
Botswana;721999;10;;mampong;1;botswana democratic party;4,58E+11;4226;0.431753158569336
Botswana;721999;10;;jaman south;1;botswana congress party;3,62E+11;2011;0.188172549009323
Botswana;721999;10;;okaikwei south;1;botswana democratic party;;4615;0.478486269712448
Botswana;721999;10;;chereponi;1;botswana democratic party;2,44E+11;4589;0.700396835803986
Botswana;721999;10;;tano south;1;botswana alliance movement;7,61E+11;40;0.0051268907263875
Botswana;721999;10;;wa west;1;botswana democratic party;4,67E+11;5021;0.649379193782806
Botswana;721999;10;;jirapa;1;botswana democratic party;2,62E+11;5164;0.661542415618896
Botswana;721999;10;;ketu north;1;botswana alliance movement;6,38E+11;1061;0.143650144338608
Botswana;721999;10;;akan;1;botswana alliance movement;9,43E+11;1142;0.136163115501404
Botswana;721999;10;;techiman north;1;botswana democratic party;9,95E+11;6538;0.843395233154297
Botswana;721999;10;;buem;1;botswana congress party;3,52E+11;452;0.044571541249752
Botswana;721999;10;;bongo;1;botswana congress party;7,61E+11;560;0.0717764645814896
Botswana;721999;10;;abetifi;1;independents;1,81E+11;909;0.113299265503883
Botswana;721999;10;;amansie west;1;botswana congress party;8,71E+11;1224;0.200000002980232
Botswana;721999;10;;upper denkyira west;1;botswana congress party;9,17E+11;706;0.0745827183127403
Botswana;721999;10;;ho east;1;botswana congress party;5,34E+11;305;0.0354857482016087
Botswana;721999;10;;lower manya krobo;1;botswana democratic party;7,61E+11;3226;0.413483709096909
Botswana;721999;10;;binduri;1;botswana alliance movement;4,01E+11;2489;0.299951791763306
Botswana;721999;10;;garu-tempane;1;botswana democratic party;5,34E+11;5793;0.67399650812149
Botswana;721999;10;;upper west akim;1;botswana alliance movement;8,72E+11;1178;0.139755606651306
Botswana;721999;10;;effia kwesimintsim;1;botswana congress party;1,80E+11;1244;0.202046453952789
Botswana;721999;10;;amenfi west;1;botswana national front;1,88E+11;1035;0.153242528438568
Botswana;721999;10;;garu-tempane;1;botswana democratic party;3,62E+11;3837;0.359034329652786
Botswana;721999;10;;zebilla;1;botswana national front;9,36E+11;1652;0.2523293197155
Botswana;721999;10;;odododiodioo;1;botswana alliance movement;9,44E+11;2687;0.183250352740288
Botswana;721999;10;;juabeso;1;botswana national front;6,38E+11;877;0.118738152086735
Botswana;721999;10;;abirem;1;botswana congress party;8,64E+11;1676;0.169962480664253
Botswana;721999;10;;komenda-edina-eguafo-abirem;1;botswana congress party;2,25E+11;551;0.0893755033612251
Botswana;721999;10;;ahafo-ano south;1;botswana alliance movement;3,62E+11;157;0.0146907456219196
Botswana;721999;10;;asunafo south;1;botswana national front;3,16E+11;567;0.11419939249754
Botswana;721999;10;;abirem;1;botswana alliance movement;1,88E+11;434;0.0642582178115845
Botswana;721999;10;;tano south;1;botswana congress party;9,44E+11;2158;0.147173151373863
Botswana;721999;10;;ejura-sekyedumase;1;botswana national front;4,40E+11;3935;0.471596360206604
Botswana;721999;10;;bekwai;1;botswana national front;9,17E+11;2736;0.289034426212311
Botswana;721999;10;;pru;1;botswana national front;4,01E+11;326;0.0392865762114525
