ADM1,Constituency
Hessen,Werra-Meißner – Hersfeld-Rotenburg
Hessen,Schwalm-Eder
Hessen,Marburg
Hessen,Lahn-Dill
Hessen,Gießen
Hessen,Fulda
Hessen,Hochtaunus
Hessen,Wetterau
Hessen,Rheingau-Taunus – Limburg
Hessen,Wiesbaden
Hessen,Hanau
Hessen,Main-Taunus
Hessen,Frankfurt am Main I
Hessen,Frankfurt am Main II
Hessen,Groß-Gerau
Hessen,Offenbach
Hessen,Darmstadt
Hessen,Odenwald
Hessen,Bergstraße
Thüringen,Eichsfeld – Nordhausen – Unstrut-Hainich-Kreis I
Thüringen,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis II
Thüringen,Kyffhäuserkreis – Sömmerda – Weimarer Land I
Thüringen,Gotha – Ilm-Kreis
Thüringen,Erfurt – Weimar – Weimarer Land II
Thüringen,Gera – Jena – Saale-Holzland-Kreis
Thüringen,Greiz – Altenburger Land
Thüringen,Sonneberg – Saalfeld-Rudolstadt – Saale-Orla-Kreis
Thüringen,Suhl – Schmalkalden-Meiningen – Hildburghausen
Rheinland-Pfalz,Neuwied
Rheinland-Pfalz,Ahrweiler
Rheinland-Pfalz,Koblenz
Rheinland-Pfalz,Mosel/Rhein-Hunsrück
Rheinland-Pfalz,Kreuznach
Rheinland-Pfalz,Bitburg
Rheinland-Pfalz,Trier
Rheinland-Pfalz,Montabaur
Rheinland-Pfalz,Mainz
Rheinland-Pfalz,Worms
Rheinland-Pfalz,Ludwigshafen/Frankenthal
Rheinland-Pfalz,Neustadt – Speyer
Rheinland-Pfalz,Kaiserslautern
Rheinland-Pfalz,Pirmasens
Rheinland-Pfalz,Südpfalz
Bayern,Altötting
Bayern,Erding – Ebersberg
Bayern,Freising
Bayern,Fürstenfeldbruck
Bayern,Ingolstadt
Bayern,München-Nord
Bayern,München-Ost
Bayern,München-Süd
Bayern,München-West/Mitte
Bayern,München-Land
Bayern,Rosenheim
Bayern,Starnberg
Bayern,Traunstein
Bayern,Weilheim
Bayern,Deggendorf
Bayern,Landshut
Bayern,Passau
Bayern,Rottal-Inn
Bayern,Straubing
Bayern,Amberg
Bayern,Regensburg
Bayern,Schwandorf
Bayern,Weiden
Bayern,Bamberg
Bayern,Bayreuth
Bayern,Coburg
Bayern,Hof
Bayern,Kulmbach
Bayern,Ansbach
Bayern,Erlangen
Bayern,Fürth
Bayern,Nürnberg-Nord
Bayern,Nürnberg-Süd
Bayern,Roth
Bayern,Aschaffenburg
Bayern,Bad Kissingen
Bayern,Main-Spessart
Bayern,Schweinfurt
Bayern,Würzburg
Bayern,Augsburg-Stadt
Bayern,Augsburg-Land
Bayern,Donau-Ries
Bayern,Neu-Ulm
Bayern,Oberallgäu
Bayern,Ostallgäu
Baden-Württemberg,Stuttgart I
Baden-Württemberg,Stuttgart II
Baden-Württemberg,Böblingen
Baden-Württemberg,Esslingen
Baden-Württemberg,Nürtingen
Baden-Württemberg,Göppingen
Baden-Württemberg,Waiblingen
Baden-Württemberg,Ludwigsburg
Baden-Württemberg,Neckar-Zaber
Baden-Württemberg,Heilbronn
Baden-Württemberg,Schwäbisch Hall – Hohenlohe
Baden-Württemberg,Backnang – Schwäbisch Gmünd
Baden-Württemberg,Aalen – Heidenheim
Baden-Württemberg,Karlsruhe-Stadt
Baden-Württemberg,Karlsruhe-Land
Baden-Württemberg,Rastatt
Baden-Württemberg,Heidelberg
Baden-Württemberg,Mannheim
Baden-Württemberg,Odenwald – Tauber
Baden-Württemberg,Rhein-Neckar
Baden-Württemberg,Bruchsal – Schwetzingen
Baden-Württemberg,Pforzheim
Baden-Württemberg,Calw
Baden-Württemberg,Freiburg
Baden-Württemberg,Lörrach – Müllheim
Baden-Württemberg,Emmendingen – Lahr
Baden-Württemberg,Offenburg
Baden-Württemberg,Rottweil – Tuttlingen
Baden-Württemberg,Schwarzwald-Baar
Baden-Württemberg,Konstanz
Baden-Württemberg,Waldshut
Baden-Württemberg,Reutlingen
Baden-Württemberg,Tübingen
Baden-Württemberg,Ulm
Baden-Württemberg,Biberach
Baden-Württemberg,Bodensee
Baden-Württemberg,Ravensburg
Baden-Württemberg,Zollernalb – Sigmaringen
Saarland,Saarbrücken
Saarland,Saarlouis
Saarland,St. Wendel
Saarland,Homburg
