ADM1,Constituency
New Brunswick,new westminster--coquitlam--burnaby
New Brunswick,renfrew north--nipissing east
New Brunswick,renfrew--nipissing--pembroke
New Brunswick,russell
New Brunswick,saint-michel--ahuntsic
New Brunswick,simcoe--grey
New Brunswick,stoney creek
New Brunswick,thunder bay--nipigon
New Brunswick,thunder bay--rainy river
New Brunswick,verdun
New Brunswick,wellington--dufferin--simcoe
New Brunswick,wellington--grey--dufferin--simcoe
New Brunswick,west vancouver--sunshine coast
New Brunswick,weyburn
New Brunswick,willow bunch
New Brunswick,winnipeg
Newfoundland and Labrador,ancaster--dundas--flamborough--westdale
Newfoundland and Labrador,avalon
Newfoundland and Labrador,bagot
Newfoundland and Labrador,barrie--simcoe--bradford
Newfoundland and Labrador,beausÉjour
Newfoundland and Labrador,brampton
Newfoundland and Labrador,brandon
Newfoundland and Labrador,brandon--souris
Newfoundland and Labrador,brantford
Newfoundland and Labrador,bras d'or
Newfoundland and Labrador,broadview
Newfoundland and Labrador,brome
Newfoundland and Labrador,burnaby--douglas
Newfoundland and Labrador,burnaby--seymour
Newfoundland and Labrador,burrard
Newfoundland and Labrador,calgary north
Newfoundland and Labrador,cornwall
Newfoundland and Labrador,dauphin--swan river
Newfoundland and Labrador,delta
Newfoundland and Labrador,digby and annapolis
Newfoundland and Labrador,dollard
Newfoundland and Labrador,don valley
Newfoundland and Labrador,dundas
Newfoundland and Labrador,fundy
Newfoundland and Labrador,fundy royal
Newfoundland and Labrador,fundy--royal
Newfoundland and Labrador,gander--grand falls
Newfoundland and Labrador,glengarry
Newfoundland and Labrador,grand falls--white bay--labrador
Newfoundland and Labrador,haldimand
Newfoundland and Labrador,hastings--frontenac--lennox and addington
Newfoundland and Labrador,"kamloops, thompson and highland valleys"
Newfoundland and Labrador,labrador
Newfoundland and Labrador,lachine--lakeshore
Newfoundland and Labrador,lakeland
Newfoundland and Labrador,lambton
Newfoundland and Labrador,lambton west
Newfoundland and Labrador,lambton--kent
Newfoundland and Labrador,lanark
Newfoundland and Labrador,lanark and renfrew
Newfoundland and Labrador,lanark--frontenac--lennox and addington
Newfoundland and Labrador,langley--abbotsford
Newfoundland and Labrador,lapointe
Newfoundland and Labrador,laurentides--labelle
Newfoundland and Labrador,laval
Newfoundland and Labrador,lennox and addington
Newfoundland and Labrador,lincoln and niagara
Newfoundland and Labrador,london east
Newfoundland and Labrador,london--fanshawe
Newfoundland and Labrador,long lake
Newfoundland and Labrador,middlesex--london--lambton
Newfoundland and Labrador,nelson
Newfoundland and Labrador,newton--north delta
Newfoundland and Labrador,okanagan north
Newfoundland and Labrador,pierrefonds--dollard
Newfoundland and Labrador,portneuf
Newfoundland and Labrador,renfrew
Newfoundland and Labrador,rosetown--biggar
Newfoundland and Labrador,shefford
Newfoundland and Labrador,soulanges
Newfoundland and Labrador,thunder bay
Newfoundland and Labrador,thunder bay and rainy river
Newfoundland and Labrador,vancouver quadra
Newfoundland and Labrador,vancouver--burrard
Newfoundland and Labrador,vaughan--king--aurora
Newfoundland and Labrador,verdun--la salle
Newfoundland and Labrador,welland
Newfoundland and Labrador,westmorland
Newfoundland and Labrador,willowdale
Newfoundland and Labrador,windsor--lake st. clair
Newfoundland and Labrador,yarmouth and clare
Northwest Territories,anjou--riviÈre-des-prairies
Northwest Territories,argenteuil
Northwest Territories,beaches--east york
Northwest Territories,beauharnois
Northwest Territories,beausejour
Northwest Territories,beaver river
Northwest Territories,bothwell
Northwest Territories,bow river
Northwest Territories,brampton west
Northwest Territories,brampton west--mississauga
Northwest Territories,burin--st. george's
Northwest Territories,calgary north centre
Northwest Territories,cape breton north--victoria
Northwest Territories,charlotte
Northwest Territories,cochrane--superior
Northwest Territories,colchester
Northwest Territories,colchester--hants
Northwest Territories,crowfoot
Northwest Territories,dorchester
Northwest Territories,durham east
Northwest Territories,durham west
Northwest Territories,edmonton northwest
Northwest Territories,eglinton
Northwest Territories,elgin east
Northwest Territories,elgin west
Northwest Territories,erie
Northwest Territories,essex
Northwest Territories,essex east
Northwest Territories,essex north
Northwest Territories,essex west
Northwest Territories,essex--windsor
Northwest Territories,etobicoke
Northwest Territories,etobicoke centre
Northwest Territories,fredericton
Northwest Territories,george-Étienne cartier
Northwest Territories,gloucester
Northwest Territories,grey east
Northwest Territories,grey north
Northwest Territories,hastings north
Northwest Territories,hastings west
Northwest Territories,hastings--peterborough
Northwest Territories,honorÉ-mercier
Northwest Territories,iberville
Northwest Territories,joliette
Northwest Territories,kent east
Northwest Territories,kent west
Northwest Territories,kootenay west--revelstoke
Northwest Territories,lakeshore
Northwest Territories,laprairie
Northwest Territories,laurentides
Northwest Territories,lethbridge
Northwest Territories,lethbridge--foothills
Northwest Territories,london north centre
Northwest Territories,london west
Northwest Territories,lÉvis
Northwest Territories,mercier
Northwest Territories,middlesex
Northwest Territories,middlesex east
Northwest Territories,middlesex west
Northwest Territories,new westminster
Northwest Territories,niagara centre
Northwest Territories,niagara west--glanbrook
Northwest Territories,north battleford
Northwest Territories,north cape breton and victoria
Northwest Territories,northwest territories
Northwest Territories,notre-dame-de-grÂce
Northwest Territories,ottawa east
Northwest Territories,ottawa west
Northwest Territories,oxford north
Northwest Territories,perth north
Northwest Territories,perth--wellington
Northwest Territories,perth--wellington--waterloo
Northwest Territories,peterborough
Northwest Territories,peterborough east
Northwest Territories,peterborough west
Northwest Territories,portage
Northwest Territories,portage la prairie
Northwest Territories,prescott
Northwest Territories,random--burin--st. george's
Northwest Territories,red deer
Northwest Territories,renfrew north
Northwest Territories,restigouche
Northwest Territories,richelieu--verchÈres
Northwest Territories,richmond--west cape breton
Northwest Territories,rimouski
Northwest Territories,rosemont--petite-patrie
Northwest Territories,rouville
Northwest Territories,scarborough--rouge river
Northwest Territories,selkirk
Northwest Territories,selkirk--red river
Northwest Territories,sherbrooke
Northwest Territories,simcoe north
Northwest Territories,souris
Northwest Territories,south battleford
Northwest Territories,south shore
Northwest Territories,south shore--st. margaret's
Northwest Territories,st-denis
Northwest Territories,st-henri
Northwest Territories,st. anne
Northwest Territories,st. catharines
Northwest Territories,st. denis
Northwest Territories,st. henri
Northwest Territories,st. henry
Northwest Territories,st. hyacinthe
Northwest Territories,st. hyacinthe--rouville
Northwest Territories,st. james
Northwest Territories,st. john's
Northwest Territories,st. john's north
Northwest Territories,st. john's west
Northwest Territories,surrey north
Northwest Territories,surrey--white rock--north delta
Northwest Territories,swift current
Northwest Territories,terrebonne
Northwest Territories,terrebonne--blainville
Northwest Territories,the battlefords
Northwest Territories,three rivers
Northwest Territories,three rivers and st. maurice
Northwest Territories,three rivers--st. maurice
Northwest Territories,thunder bay--superior north
Northwest Territories,timiskaming north
Northwest Territories,toronto east
Northwest Territories,toronto east centre
Northwest Territories,toronto north
Northwest Territories,toronto northeast
Northwest Territories,toronto northwest
Northwest Territories,toronto west
Northwest Territories,toronto west centre
Northwest Territories,toronto--danforth
Northwest Territories,trois-riviÈres
Northwest Territories,vegreville
Northwest Territories,verchÈres
Northwest Territories,victoria
Northwest Territories,waterloo
Northwest Territories,waterloo north
Northwest Territories,waterloo south
Northwest Territories,waterloo--cambridge
Northwest Territories,wellington
Northwest Territories,wellington centre
Northwest Territories,wellington north
Northwest Territories,wentworth
Northwest Territories,wentworth north
Northwest Territories,wentworth--burlington
Northwest Territories,west toronto
Northwest Territories,western arctic
Northwest Territories,westminster district
Northwest Territories,westmorland--kent
Northwest Territories,westmount
Northwest Territories,westmount--st. henri
Northwest Territories,westmount--ville-marie
Northwest Territories,windsor west
Northwest Territories,windsor--tecumseh
Northwest Territories,winnipeg centre
Northwest Territories,winnipeg north
Northwest Territories,winnipeg north centre
Northwest Territories,winnipeg north--st. paul
Northwest Territories,winnipeg south centre
Northwest Territories,york
Northwest Territories,york east
Northwest Territories,york north
Northwest Territories,york south--weston
Northwest Territories,york west
Nova Scotia,acadia
Nova Scotia,algoma east
Nova Scotia,algoma west
Nova Scotia,annapolis
Nova Scotia,assiniboia east
Nova Scotia,assiniboia west
Nova Scotia,blackstrap
Nova Scotia,bourassa
Nova Scotia,brant south
Nova Scotia,burnaby--coquitlam
Nova Scotia,calgary south
Nova Scotia,calgary southeast
Nova Scotia,calgary southwest
Nova Scotia,cape breton north and victoria
Nova Scotia,cape breton south
Nova Scotia,cape breton south and richmond
Nova Scotia,cariboo--chilcotin
Nova Scotia,central nova
Nova Scotia,charleswood st. james--assiniboia
Nova Scotia,charleswood--st. james
Nova Scotia,charleswood--st. james--assiniboia
Nova Scotia,chicoutimi--saguenay
Nova Scotia,clarington--scugog--uxbridge
Nova Scotia,coast chilcotin
Nova Scotia,don valley east
Nova Scotia,don valley north
Nova Scotia,don valley west
Nova Scotia,essex south
Nova Scotia,fraser valley west
Nova Scotia,glengarry--prescott
Nova Scotia,glengarry--prescott--russell
Nova Scotia,grenville south
Nova Scotia,grey south
Nova Scotia,grey southeast
Nova Scotia,hastings
Nova Scotia,humboldt--melfort--tisdale
Nova Scotia,kamouraska
Nova Scotia,kamouraska--riviÈre-du-loup--tÉmiscouata--les basques
Nova Scotia,kildonan--st. paul
Nova Scotia,king's
Nova Scotia,kootenay west
Nova Scotia,lake st. john
Nova Scotia,lanark south
Nova Scotia,laval east
Nova Scotia,laval west
Nova Scotia,madawaska--victoria
Nova Scotia,mission--coquitlam
Nova Scotia,mississauga east--cooksville
Nova Scotia,mississauga south
Nova Scotia,mississauga--brampton south
Nova Scotia,nanaimo--cowichan
Nova Scotia,nicolet
Nova Scotia,norfolk north
Nova Scotia,norfolk south
Nova Scotia,north nova
Nova Scotia,north okanagan--shuswap
Nova Scotia,north vancouver
Nova Scotia,north vancouver--burnaby
Nova Scotia,okanagan--coquihalla
Nova Scotia,okanagan--kootenay
Nova Scotia,okanagan--similkameen
Nova Scotia,ottawa south
Nova Scotia,ottawa west--nepean
Nova Scotia,ottawa--orlÉans
Nova Scotia,oxford south
Nova Scotia,peel south
Nova Scotia,port moody--coquitlam--port coquitlam
Nova Scotia,regina city
Nova Scotia,regina west
Nova Scotia,renfrew south
Nova Scotia,riviÈre-du-loup--tÉmiscouata
Nova Scotia,rosemont
Nova Scotia,scarborough southwest
Nova Scotia,scarborough--agincourt
Nova Scotia,simcoe south
Nova Scotia,south west nova
Nova Scotia,south western nova
Nova Scotia,st. ann
Nova Scotia,st. antoine
Nova Scotia,st. boniface
Nova Scotia,st. john's south
Nova Scotia,st. paul's
Nova Scotia,stormont--dundas
Nova Scotia,stormont--dundas--charlotenburgh
Nova Scotia,stormont--dundas--south glengarry
Nova Scotia,surrey--white rock--south langley
Nova Scotia,timiskaming south
Nova Scotia,vancouver
Nova Scotia,vancouver centre
Nova Scotia,vancouver city
Nova Scotia,vancouver east
Nova Scotia,vancouver north
Nova Scotia,vancouver south
Nova Scotia,vancouver south--burnaby
Nova Scotia,victoria north
Nova Scotia,wellington south
Nova Scotia,wentworth south
Nova Scotia,west nova
Nova Scotia,westlock--st. paul
Nova Scotia,westlock--st.paul
Nova Scotia,winnipeg south
Nova Scotia,winnipeg--st. james
Nova Scotia,york south
Nova Scotia,york--scarborough
Nova Scotia,york--simcoe
Nunavut,abitibi--baie-james--nunavik
Nunavut,abitibi--baie-james--nunavik--eeyou
Nunavut,annapolis--kings
Nunavut,bonaventure
Nunavut,bonaventure--gaspÉ--Îles-de-la-madeleine--pabok
Nunavut,bonavista--exploits
Nunavut,bonavista--gander--grand falls--windsor
Nunavut,bonavista--twillingate
Nunavut,digby--annapolis
Nunavut,fredericton--york--sunbury
Nunavut,grenville--dundas
Nunavut,longueuil
Nunavut,medicine hat
Nunavut,mississauga--streetsville
Nunavut,norquay
Nunavut,nunatsiaq
Nunavut,nunavik--eeyou
Nunavut,nunavut
Nunavut,st. john's south--mount pearl
Nunavut,st. john?s south--mount pearl
Nunavut,sunbury
Nunavut,york--sunbury
Ontario,antigonish
Ontario,antigonish--guysborough
Ontario,argenteuil--deux-montagnes
Ontario,barrie
Ontario,beauport--montmorency--cÔte-de- beauprÉ--Île-d'orlÉans
Ontario,beauport--montmorency--orlÉans
Ontario,bellechasse--etchemins--montmagny--l'islet
Ontario,berthier--montcalm
Ontario,blainville--deux-montagnes
Ontario,bonavista--trinity--conception
Ontario,brampton--springdale
Ontario,burnaby--richmond
Ontario,burnaby--richmond--delta
Ontario,calgary south centre
Ontario,camrose
Ontario,cariboo
Ontario,charlevoix--montmorency
Ontario,chicoutimi--le fjord
Ontario,city and county of st. john
Ontario,city of st. john
Ontario,coast-capilano
Ontario,compton
Ontario,compton--frontenac
Ontario,compton--stanstead
Ontario,delta--richmond east
Ontario,delta--south richmond
Ontario,dufferin--peel--wellington--grey
Ontario,edmonton
Ontario,edmonton centre
Ontario,edmonton centre-east
Ontario,edmonton east
Ontario,edmonton north
Ontario,edmonton south
Ontario,edmonton southeast
Ontario,edmonton southwest
Ontario,edmonton west
Ontario,edmonton--leduc
Ontario,edmonton--sherwood park
Ontario,edmonton--spruce grove
Ontario,edmonton--strathcona
Ontario,eglinton--lawrence
Ontario,egmont
Ontario,elgin--norfolk
Ontario,etobicoke--lakeshore
Ontario,fort william and rainy river
Ontario,frontenac
Ontario,frontenac--addington
Ontario,frontenac--lennox and addington
Ontario,frontenac--mÉgantic
Ontario,guelph--wellington
Ontario,guysborough
Ontario,hamilton mountain
Ontario,hastings--frontenac
Ontario,humboldt--lake centre
Ontario,huntingdon
Ontario,joliette--l'assomption--montcalm
Ontario,kamloops--cariboo
Ontario,kamloops--thompson--cariboo
Ontario,kelowna--lake country
Ontario,kenora--rainy river
Ontario,kindersley--lloydminster
Ontario,l'assomption
Ontario,l'assomption--montcalm
Ontario,lafontaine
Ontario,lake centre
Ontario,lanark north
Ontario,last mountain
Ontario,laurier--outremont
Ontario,laval--two mountains
Ontario,london
Ontario,london--middlesex
Ontario,mission--port moody
Ontario,moncton
Ontario,moncton--riverview--dieppe
Ontario,montcalm
Ontario,montmagny
Ontario,montmagny--l'islet
Ontario,montmagny--l?islet--kamouraska--riviÈre-du-loup
Ontario,montmagny--l’islet--kamouraska--riviÈre-du-loup
Ontario,montmorency
Ontario,montmorency--orlÉans
Ontario,montreal--bourassa
Ontario,montreal--sainte marie
Ontario,moose mountain
Ontario,mount royal
Ontario,muskoka--ontario
Ontario,mÉgantic--compton--stanstead
Ontario,mÉgantic--frontenac
Ontario,nanaimo
Ontario,napierville
Ontario,newmarket--aurora
Ontario,norfolk
Ontario,norfolk--elgin
Ontario,oak ridges
Ontario,oak ridges--markham
Ontario,okanagan boundary
Ontario,okanagan centre
Ontario,okanagan--revelstoke
Ontario,okanagan--shuswap
Ontario,ontario
Ontario,ontario north
Ontario,ontario south
Ontario,ontario west
Ontario,ottawa (city of)
Ontario,ottawa (county of)
Ontario,ottawa centre
Ontario,outremont
Ontario,outremont--st-jean
Ontario,oxford
Ontario,pictou--antigonish--guysborough
Ontario,pontiac
Ontario,pontiac--gatineau--labelle
Ontario,pontiac--tÉmiscamingue
Ontario,port arthur
Ontario,port arthur and kenora
Ontario,port arthur--thunder bay
Ontario,qu'appelle--moose mountain
Ontario,repentigny
Ontario,richmond--south delta
Ontario,rimouski-neigette--tÉmiscouata--les basques
Ontario,rimouski-neigette-et-la mitis
Ontario,riviÈre-du-loup--montmagny
Ontario,rocky mountain
Ontario,rosemont--la petite-patrie
Ontario,saint maurice
Ontario,saint-antoine--westmount
Ontario,saint-laurent
Ontario,saint-laurent--cartierville
Ontario,saint-lÉonard
Ontario,saint-lÉonard--saint-michel
Ontario,saint-maurice
Ontario,saint-maurice--champlain
Ontario,saint-maurice--laflÈche
Ontario,sainte-marie
Ontario,sarnia--lambton
Ontario,scarborough centre
Ontario,sherbrooke (town of)
Ontario,simcoe centre
Ontario,souris--moose mountain
Ontario,southern interior
Ontario,st-maurice--laflÈche
Ontario,stormont
Ontario,surrey central
Ontario,surrey--white rock
Ontario,timiskaming--french-river
Ontario,toronto centre
Ontario,toronto centre--rosedale
Ontario,toronto south
Ontario,toronto--high park
Ontario,toronto--lakeshore
Ontario,toronto--scarborough
Ontario,trinity
Ontario,trinity--conception
Ontario,trinity--spadina
Ontario,trois-riviÈres mÉtropolitain
Ontario,two mountains
Ontario,vegreville--wainwright
Ontario,verchÈres--les patriotes
Ontario,victoria south
Ontario,welland--st. catharines--thorold
Ontario,wellington--grey
Ontario,wellington--halton hills
Ontario,west kootenay--okanagan
Ontario,west vancouver--sunshine coast--sea to sky country
Ontario,winnipeg transcona
Ontario,winnipeg--fort garry
Ontario,winnipeg--transcona
Ontario,wood mountain
Ontario,york centre
Prince Edward Island,ajax--pickering
Prince Edward Island,alfred-pellan
Prince Edward Island,argenteuil--papineau
Prince Edward Island,bas-richelieu--nicolet--bÉcancour
Prince Edward Island,battleford--kindersley
Prince Edward Island,beauharnois--laprairie
Prince Edward Island,bonaventure--Îles-de-la-madeleine
Prince Edward Island,brant--haldimand
Prince Edward Island,brossard--la prairie
Prince Edward Island,bruce east
Prince Edward Island,bruce--grey--owen sound
Prince Edward Island,calgary--nose hill
Prince Edward Island,capilano
Prince Edward Island,capilano--howe sound
Prince Edward Island,cardigan
Prince Edward Island,cardwell
Prince Edward Island,cariboo--prince george
Prince Edward Island,cowichan--malahat--the islands
Prince Edward Island,cypress hills--grasslands
Prince Edward Island,dauphin
Prince Edward Island,dufferin
Prince Edward Island,dufferin--simcoe
Prince Edward Island,east prince
Prince Edward Island,elgin--middlesex--london
Prince Edward Island,elk island
Prince Edward Island,erie--lincoln
Prince Edward Island,gaspÉsie--Îles-de-la-madeleine
Prince Edward Island,gatineau--la liÈvre
Prince Edward Island,greenwood
Prince Edward Island,haldimand and monck
Prince Edward Island,hants--kings
Prince Edward Island,jasper--edson
Prince Edward Island,kamouraska--riviÈre-du-loup
Prince Edward Island,kindersley
Prince Edward Island,kings--hants
Prince Edward Island,kingston and the islands
Prince Edward Island,l'islet
Prince Edward Island,la pointe-de-l'Île
Prince Edward Island,la prairie
Prince Edward Island,laprairie--napierville
Prince Edward Island,leeds
Prince Edward Island,leeds south
Prince Edward Island,lotbiniÈre--chutes-de-la-chaudiÈre
Prince Edward Island,marc-aurÈle-fortin
Prince Edward Island,nanaimo--cowichan--the islands
Prince Edward Island,neepawa
Prince Edward Island,nipissing
Prince Edward Island,nipissing--timiskaming
Prince Edward Island,north island--powell river
Prince Edward Island,notre-dame-de-grÂce--lachine
Prince Edward Island,notre-dame-de-grÂce--lachine east
Prince Edward Island,ottawa--vanier
Prince Edward Island,papineau
Prince Edward Island,papineau--saint-denis
Prince Edward Island,parry sound
Prince Edward Island,peace river
Prince Edward Island,peel
Prince Edward Island,peel--dufferin--simcoe
Prince Edward Island,pickering--ajax--uxbridge
Prince Edward Island,pitt meadows--maple ridge--mission
Prince Edward Island,portage--lisgar
Prince Edward Island,prince
Prince Edward Island,prince albert
Prince Edward Island,prince albert--churchill river
Prince Edward Island,prince county
Prince Edward Island,prince edward
Prince Edward Island,prince edward--hastings
Prince Edward Island,prince edward--lennox
Prince Edward Island,prince george--bulkley valley
Prince Edward Island,prince george--peace river
Prince Edward Island,provencher
Prince Edward Island,regina
Prince Edward Island,regina east
Prince Edward Island,regina--lake centre
Prince Edward Island,regina--lumsden
Prince Edward Island,regina--lumsden--lake centre
Prince Edward Island,regina--wascana
Prince Edward Island,restigouche--madawaska
Prince Edward Island,richelieu
Prince Edward Island,richmond
Prince Edward Island,richmond hill
Prince Edward Island,riviÈre-des-mille-Îles
Prince Edward Island,riviÈre-du-nord
Prince Edward Island,saanich--gulf islands
