ADM1,Constituency
Luanda,ADANSI ASOKWA
Luanda,ADENTA
Luanda,ASOKWA
Luanda,BANTAMA
Luanda,BOLGATANGA
Luanda,EFFIDUASI/ASOKORE
Luanda,KPANDAI
Luanda,KWADASO
Luanda,LAWRA
Luanda,LOWER MANYA
Luanda,MANHYIA
Luanda,NKAWKAW
Luanda,OLD TAFO
Luanda,SALAGA
Luanda,UPPER MANYA
Lunda Norte,ABLEKUMA NORTH
Lunda Norte,AFRAM PLAINS NORTH
Lunda Norte,ANLO
Lunda Norte,ASUNAFO NORTH
Lunda Norte,ASUTIFI NORTH
Lunda Norte,BUILSA NORTH
Lunda Norte,FANTEAKWA
Lunda Norte,KETU NORTH
Lunda Norte,KINTAMPO NORTH
Lunda Norte,NANTON
Lunda Norte,NORTH DAYI
Lunda Norte,OFFINSO-NORTH
Lunda Norte,OKERE
Lunda Norte,WA EAST
Lunda Norte,WA WEST
Lunda Sul,ABLEKUMA SOUTH
Lunda Sul,ASUNAFO SOUTH
Lunda Sul,BUILSA SOUTH
Lunda Sul,EFFIA KWESIMINTIM
Lunda Sul,KETU SOUTH
Lunda Sul,SALWA-TUNA-KALBA
Lunda Sul,SOUTH DAYI
Lunda Sul,SUNYANI WEST
Lunda Sul,UPPER DENKYIRA WEST
Malanje,ABURA/A/KWAMANKESE
Malanje,AFRAM PLAINS SOUTH
Malanje,AKAN
Malanje,AMANSIE-WEST
Malanje,ASAWASE
Malanje,ATWIMA-KWANWOMA
Malanje,AYAWASO EAST
Malanje,DORMAA EAST
Malanje,DORMAA WEST
Malanje,GARU/TEMPANE
Malanje,KADE
Malanje,KPONE-KATAMANSU
Malanje,MFANTSEMAN EAST
Malanje,MPRAESO
Malanje,SISSALA EAST
Malanje,TAMALE CENTRAL
Malanje,TAMALE SOUTH
Malanje,TEMA WEST
Malanje,TROBU-AMASAMAN
Malanje,TWIFO/ATI MORKWAA
Malanje,WALEWALE
Moxico,JOMORO
Moxico,KROWOR
Moxico,MION
Namibe,ABETIFI
Namibe,AMENFI WEST
Namibe,LAMBUSSIE
Uíge,ASUOGYAMAN
Uíge,AYAWASO WEST-WUOGON
Uíge,BUEM
Uíge,BUNKPURUGU
Uíge,EVALUE GWIRA
Uíge,PRU
Uíge,SAVELUGU
Uíge,SEGE
Uíge,TARKWA-NSUAEM
Uíge,WULENSI
Uíge,ZABZUGU/TATALE
Zaire,AKROFROM
Zaire,GOMOA WEST
Zaire,KARAGA
Zaire,KWABRE EAST
Zaire,KWABRE WEST
Zaire,OKAIKWEI NORTH
Zaire,PRESTEA/HUNI-VALLEY
Zaire,SUNYANI EAST
Zaire,UPPER DENKYIRA EAST
